渠道,库存编码,产品名称,品牌,分类,原始价格,原始币种,美元价格,人民币价格,重量(克),规格,是否有货,库存数量,成分,切工,劲道,口味,商品链接,原始ID,产品大类
pipeuncle,,巴厘絲 中勁道 (帶紙),,手卷丝,7.08,USD,7.08,48.0732,580.0,0.04kg/pack*1,True,140,深色火烤肯塔基煙草、金色弗吉尼亞煙草,精細絲切,中等偏上,,,2156,手卷丝
pipeuncle,,巴厘絲 中勁道 (帶紙),,手卷丝,34.39,USD,34.39,233.5081,580.0,0.04kg/pack*5,True,140,深色火烤肯塔基煙草、金色弗吉尼亞煙草,精細絲切,中等偏上,,,2156,手卷丝
pipeuncle,,黑船長 明亮弗吉尼亞(手卷絲),,手卷丝,6.32,USD,6.32,42.9128,60.0,0.05kg/pack,True,867,,,,,,792,手卷丝
pipeuncle,,黑船長 明亮弗吉尼亞(手卷絲),,手卷丝,30.67,USD,30.67,208.2493,60.0,0.05kg/pack*5,True,867,,,,,,792,手卷丝
pipeuncle,,黑船長 香草(手卷絲),,手卷丝,6.32,USD,6.32,42.9128,60.0,0.05kg/pack,True,2862,,,,,,793,手卷丝
pipeuncle,,黑船長 香草(手卷絲),,手卷丝,30.67,USD,30.67,208.2493,60.0,0.05kg/pack*5,True,2862,,,,,,793,手卷丝
pipeuncle,,黑船長 櫻桃(手卷絲),,手卷丝,6.32,USD,6.32,42.9128,60.0,0.05kg/pack,True,1909,,,,,,794,手卷丝
pipeuncle,,黑船長 櫻桃(手卷絲),,手卷丝,30.67,USD,30.67,208.2493,60.0,0.05kg/pack*5,True,1909,,,,,,794,手卷丝
pipeuncle,,史丹利 重焙 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2532,手卷丝
pipeuncle,,史丹利 重焙 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2532,手卷丝
pipeuncle,,史丹利 弗吉尼亞 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2531,手卷丝
pipeuncle,,史丹利 弗吉尼亞 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2531,手卷丝
pipeuncle,,史丹利 天然 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2530,手卷丝
pipeuncle,,史丹利 天然 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2530,手卷丝
pipeuncle,,史丹利 特淡金黃 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2528,手卷丝
pipeuncle,,史丹利 特淡金黃 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2528,手卷丝
pipeuncle,,史丹利 經典 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2527,手卷丝
pipeuncle,,史丹利 經典 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2527,手卷丝
pipeuncle,,史丹利 淺金 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2526,手卷丝
pipeuncle,,史丹利 淺金 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2526,手卷丝
pipeuncle,,史丹利 美式混合 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2524,手卷丝
pipeuncle,,史丹利 美式混合 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2524,手卷丝
pipeuncle,,PS NUMBER 90 挪威 手捲,,手卷丝,22.24,USD,22.24,151.0096,230.0,0.15kg/box*1,False,0,,,,,,2455,手卷丝
pipeuncle,,PS NUMBER 90 挪威 手捲,,手卷丝,64.74,USD,64.74,439.5846,230.0,0.15kg/box*3,False,0,,,,,,2455,手卷丝
pipeuncle,,馬霸選擇#22 焦糖奶香 (帶紙),,手卷丝,4.62,USD,4.62,31.3698,50.0,0.03kg/pack*1,False,0,絲切維吉尼亞煙草、白肋煙、東方煙草,絲切,輕柔至中等,,,2305,手卷丝
pipeuncle,,馬霸選擇#22 焦糖奶香 (帶紙),,手卷丝,22.09,USD,22.09,149.9911,50.0,0.03kg/pack*5,False,0,絲切維吉尼亞煙草、白肋煙、東方煙草,絲切,輕柔至中等,,,2305,手卷丝
pipeuncle,,奧爾德・肯德爾 中等調配,,手卷丝,7.39,USD,7.39,50.1781,50.0,0.03kg/pack,False,0,維吉尼亞煙草、白肋煙,精細切割,中等,,,2163,手卷丝
pipeuncle,,奧爾德・肯德爾 金色調配,,手卷丝,7.39,USD,7.39,50.1781,50.0,0.03kg/pack,False,0,純正維吉尼亞煙草,細切煙絲,輕柔,,,2162,手卷丝
pipeuncle,,史丹利 琥珀 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2525,手卷丝
pipeuncle,,史丹利 琥珀 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2525,手卷丝
pipeuncle,,美國精神 原味藍,,手卷丝,7.23,USD,7.23,49.0917,40.0,0.03kg/pack*1,False,0,,,,,,2467,手卷丝
pipeuncle,,美國精神 原味藍,,手卷丝,35.27,USD,35.27,239.4833,40.0,0.03kg/pack*5,False,0,,,,,,2467,手卷丝
pipeuncle,,鼓牌原味 6包 & 鼓牌蔚藍 6包 &  綠GV(金色弗吉尼亞) 6包 &  明亮黃 (金色弗吉尼亞) 6包 &  黑船長 弗吉尼亞(手卷絲) 6包 組合,,手卷丝组合,175.32,USD,175.32,1190.4228,0,"GOLDEN VIRGINIA 0.05kg/pack*6
GV BRIGHT YELLOW 0.05kg/pack*6
DRUM BRIGHT BLUE 0.05kg/pack*6
DRUM THE ORIGINAL 0.05kg/pack*6
CB VIRGINIA ROLLING 0.05kg/pack*6",False,0,,,,,,1925,手卷丝
pipeuncle,,老霍本 白金,,手卷丝,5.13,USD,5.13,34.8327,36.0,0.025kg/pack*1,False,0,,,,,,2696,手卷丝
pipeuncle,,PS NUMBER 90 挪威 手捲 (袋裝 帶紙),,手卷丝,6.13,USD,6.13,41.6227,50.0,0.035kg/pack*1,False,0,,,,,,2466,手卷丝
pipeuncle,,PS NUMBER 90 挪威 手捲 (袋裝 帶紙),,手卷丝,29.71,USD,29.71,201.7309,50.0,0.035kg/pack*5,False,0,,,,,,2466,手卷丝
pipeuncle,,馬霸手捲 純香 (帶紙),,手卷丝,4.92,USD,4.92,33.4068,50.0,0.03kg/pack*1,False,0,,：精細切割,,,,2295,手卷丝
pipeuncle,,馬霸手捲 純香 (帶紙),,手卷丝,23.64,USD,23.64,160.5156,50.0,0.03kg/pack*5,False,0,,：精細切割,,,,2295,手卷丝
pipeuncle,,史丹利 半重焙 (帶紙),,手卷丝,4.29,USD,4.29,29.1291,50.0,0.03kg/pack*1,False,0,,,,,,2529,手卷丝
pipeuncle,,史丹利 半重焙 (帶紙),,手卷丝,20.59,USD,20.59,139.8061,50.0,0.03kg/pack*5,False,0,,,,,,2529,手卷丝
pipeuncle,,奧爾德・肯德爾 深色調配,,手卷丝,7.39,USD,7.39,50.1781,50.0,0.03kg/pack,False,0,純正維吉尼亞煙草、白肋煙,細切煙絲,濃郁,,,2164,手卷丝
pipeuncle,,喇叭手 金色 6OZ (170g 帶紙) -,,手卷丝,49.36,USD,49.36,335.1544,265.0,170g/box*1,False,0,,,,,,2564,手卷丝
pipeuncle,,奧爾德・肯德爾 中等調配 -,,手卷丝,7.39,USD,7.39,50.1781,50.0,0.03kg/pack,False,0,維吉尼亞煙草、白肋煙,精細切割,中等,,,2563,手卷丝
pipeuncle,,黑船長 薄荷醇(手卷絲),,手卷丝,6.32,USD,6.32,42.9128,60.0,0.05kg/pack,True,1950,,,,,,795,手卷丝
pipeuncle,,黑船長 薄荷醇(手卷絲),,手卷丝,30.67,USD,30.67,208.2493,60.0,0.05kg/pack*5,True,1950,,,,,,795,手卷丝
pipeuncle,,綠GV(金色弗吉尼亞) 10包 &  鼓牌蔚藍 10包 &  鼓牌原味 10包 組合,,手卷丝组合,177.93,USD,177.93,1208.1447,0,"GOLDEN VIRGINIA 0.05kg/pack*10
DRUM BRIGHT BLUE 0.05kg/pack*10
DRUM THE ORIGINAL 0.05kg/pack*10",False,0,,,,,,701,手卷丝
huasheng,ACCS 014,黑马黑碳空管 Dark Horse Black Carbon Tube 8*24mm 200s,,黑马,4212.0,CNY,6.2032,42.12,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e9%a9%ac%e9%bb%91%e7%a2%b3%e7%a9%ba%e7%ae%a1-dark-horse-black-carbon-tube-824mm-200s/,129026,耗材
huasheng,RYOS 1,手卷新手精选 RYO Special Selection SET 1,,入门推荐,53000.0,CNY,78.056,530.0,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e6%89%8b%e5%8d%b7%e6%96%b0%e6%89%8b%e7%b2%be%e9%80%89-ryo-special-selection-set-1/,124892,套餐
huasheng,ACCS 809,PURE 三倍活性炭细滤嘴 Pure Slims Triple Charcoal Filter 6*30mm 200pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e4%b8%89%e5%80%8d%e6%b4%bb%e6%80%a7%e7%82%ad%e7%bb%86%e6%bb%a4%e5%98%b4-pure-slims-triple-charcoal-filter-625mm-200s/,115158,耗材
huasheng,ACCS 821,PURE 活性炭细滤嘴 Pure Slims Charcoal Value Pack 6*25mm 600pcs,,Pure (新品）,4590.0,CNY,6.7599,45.9,0,,False,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%b4%bb%e6%80%a7%e7%82%ad%e7%bb%86%e6%bb%a4%e5%98%b4-pure-slims-charcoal-value-pack-625mm-600s/,115150,耗材
huasheng,ACCS 820,PURE 超长细滤嘴 Pure Slims Extreme Long Value Pack 6*30mm 600pcs,,Pure (新品）,4590.0,CNY,6.7599,45.9,0,,False,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e9%95%bf%e6%bb%a4%e5%98%b4-pure-slims-extreme-long-value-pack-630mm-600s/,115141,耗材
huasheng,ACCS 823,PURE 活性炭细滤嘴 Pure Super Slims Charcoal Value Pack 5.3*30mm 600pcs,,Pure (新品）,4590.0,CNY,6.7599,45.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%b4%bb%e6%80%a7%e7%82%ad%e7%bb%86%e6%bb%a4%e5%98%b4-pure-super-slim-charcoal-value-pack-5-330mm-600s/,115124,耗材
huasheng,ACCS 824,PURE 超长细薄荷滤嘴 Pure Slims Extreme Long Menthol Value Pack 6*30mm 600pcs,,Pure (新品）,4860.0,CNY,7.1576,48.6,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%96%84%e8%8d%b7%e6%9e%81%e9%95%bf%e6%bb%a4%e5%98%b4-pure-slims-extreme-long-menthol-value-pack-630mm-600s/,115101,耗材
huasheng,ACCS 816,PURE 留兰香细滤嘴 Pure Super Slims Long Spearmint Filter 6*25mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e7%95%99%e5%85%b0%e9%a6%99%e6%bb%a4%e5%98%b4-pure-super-slims-long-spearmint-filter-625mm-200s/,114941,耗材
huasheng,ACCS 814,PURE 柠檬细滤嘴 Pure Super Slims Long Lemon Lime Filter 6*25mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%9f%a0%e6%aa%ac%e9%9d%92%e6%9f%a0%e6%bb%a4%e5%98%b4-pure-super-slims-long-lemon-lime-filter-625mm-200s/,114938,耗材
huasheng,ACCS 813,PURE 樱桃细滤嘴 Pure Super Slims Long Cherry Filter 6*25mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%a8%b1%e6%a1%83%e6%bb%a4%e5%98%b4-pure-super-slimlong-cherry-filter-625mm-200s/,114933,耗材
huasheng,ACCS 807,PURE 超长滤嘴 Pure Regular Super Long Filter 7.8*25mm 150pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e9%95%bf%e6%bb%a4%e5%98%b4-pure-regular-superlong-filter-7-825mm-150s/,114927,耗材
huasheng,ACCS 808,PURE 活性炭滤嘴 Pure Regular Charcoal Filter 7.8*27mm 120pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%b4%bb%e6%80%a7%e7%82%ad%e6%bb%a4%e5%98%b4-pure-regular-charcoal-filter-7-827mm-120s/,114923,耗材
huasheng,PIPE 011,黑法官 Orlik Dark Strong Kentucky 50g,,法官,10585.0,CNY,15.5891,105.85,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e6%b3%95%e5%ae%98-dark-strong-kentucky-50g/,114782,手卷丝
huasheng,ACCS 817,PURE 蓝莓薄荷细滤嘴 Pure Super Slims Long Berry Menthol Filter 6*25mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%93%9d%e8%8e%93%e8%96%84%e8%8d%b7%e6%bb%a4%e5%98%b4-pure-super-slims-long-berry-menthol-filter-625mm-200s/,114720,耗材
huasheng,ACCS 815,PURE 香草细滤嘴 Pure Super Slims Long Vanilla Filter 6*25mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e9%a6%99%e8%8d%89%e6%bb%a4%e5%98%b4-pure-super-slims-long-vanilla-filter-625mm-200s/,114703,耗材
huasheng,ACCS 812,PURE 超长细薄荷滤嘴 Pure Slims Extreme Long Menthol Filter 6*30mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e9%95%bf%e8%96%84%e8%8d%b7%e6%bb%a4%e5%98%b4-pure-slims-extreme-long-menthol-filter-630mm-200s/,114698,耗材
huasheng,ACCS 811,PURE 超长细滤嘴 Pure Slims Extreme Long Filter 6*30mm 200pcs,,Pure (新品）,2250.0,CNY,3.3137,22.5,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e9%95%bf%e6%bb%a4%e5%98%b4-pure-slims-extreme-long-filter-630mm-200s/,114695,耗材
huasheng,ACCS 805,PURE 活性炭细滤嘴 Pure Slims Charcoal Filter 6*25mm 200pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%b4%bb%e6%80%a7%e7%82%ad%e6%bb%a4%e5%98%b4-pure-slims-charcoal-filter-625mm-200s/,114690,耗材
huasheng,ACCS 804,PURE 薄荷滤嘴 Pure Slims Menthol Filter 6*18mm 200pcs,,Pure (新品）,1890.0,CNY,2.7835,18.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e7%bb%86%e6%bb%a4%e5%98%b4-pure-super-slims-super-long-filter-5-325mm-200s/,114683,耗材
huasheng,ACCS 803,PURE 超细超长滤嘴 Pure Super Slims Long Filter 5.3*25mm 200pcs,,Pure (新品）,1890.0,CNY,2.7835,18.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%b6%85%e9%95%bf%e6%bb%a4%e5%98%b4-5-325%e6%af%ab%e7%b1%b3-200s/,114662,耗材
huasheng,ACCS 806,PURE 活性炭滤嘴 Pure Super Slims Charcoal Filter 5.3*30mm 200pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%b4%bb%e6%80%a7%e7%82%ad%e6%bb%a4%e5%98%b4-5-330%e6%af%ab%e7%b1%b3-200s/,114659,耗材
huasheng,ACCS 801,PURE 超细滤嘴 Pure Super Slims Filter 5.3*18mm 200pcs,,Pure (新品）,1890.0,CNY,2.7835,18.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e6%bb%a4%e5%98%b4-5-318%e6%af%ab%e7%b1%b3-200s/,114657,耗材
huasheng,ACCS 810,PURE 薄荷醇滤嘴 Pure Super Slims Long Thread Menthol Filter 5.3*25mm 200pcs,,Pure (新品）,2070.0,CNY,3.0486,20.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-5-318%e6%af%ab%e7%b1%b3%e6%bb%a4%e5%98%b4-200s/,114640,耗材
huasheng,RYO 086,史丹利琥珀 Stanley Amber 30G,,史丹利 Stanley,2610.0,CNY,3.8439,26.1,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%8f%b2%e4%b8%b9%e5%88%a9%e7%90%a5%e7%8f%80-stanley-amber-30g/,110297,手卷丝
huasheng,ACCS 114,烟先生褐色未漂白卷纸 Smoking Brown No 8 Rolling Paper 70mm,,烟先生 | 耗材,410.0,CNY,0.6038,4.1,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%83%9f%e5%85%88%e7%94%9f%e8%a4%90%e8%89%b2%e6%9c%aa%e6%bc%82%e7%99%bd%e5%8d%b7%e7%ba%b8-smoking-brownno-8-rolling-paper-70mm/,107654,耗材
huasheng,ACCS 115,RAW 黑宽50张/册 Raw Black Single Wide Paper,,RAW,590.0,CNY,0.8689,5.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/raw-%e9%bb%91%e8%89%b2%e5%8d%95%e5%80%8d%e5%ae%bd-50%e5%bc%a0-%e5%86%8c-raw-black-single-wide-paper/,107644,耗材
huasheng,RYO 072,霍本 Old Holborn 40g (限购- 每个订单限制1包）,,霍本 Old Holborn,5000.0,CNY,7.3638,50.0,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e9%9c%8d%e6%9c%ac-old-holborn-40%e5%85%8b/,102909,手卷丝
huasheng,RYO 003,琥珀 Amberleaf 30克 (限购- 每个订单限制1包）,,琥珀 Amber Leaf,5000.0,CNY,7.3638,50.0,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e7%90%a5%e7%8f%80-amberleaf-30%e5%85%8b/,102906,手卷丝
huasheng,ACCS 802,PURE 薄荷滤嘴 Pure Super Slims Menthol Filter 5.3*18mm 200pcs,,Pure (新品）,1890.0,CNY,2.7835,18.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%96%84%e8%8d%b7%e6%bb%a4%e5%98%b4-5-318%e6%af%ab%e7%b1%b3-200s%ef%bc%89/,101537,耗材
huasheng,ACCS 818,PURE 薄荷爆珠细滤嘴 Pure Super Slims Long Crush Ice Menthol 6*24mm 150pcs,,Pure (新品）,2700.0,CNY,3.9764,27.0,0,,True,0,,,,,https://www.huashengyansi.cv/product/pure-%e8%96%84%e8%8d%b7%e7%88%86%e7%8f%a0%e6%bb%a4%e5%98%b4-624%e6%af%ab%e7%b1%b3-150%e7%b2%92%ef%bc%89/,101531,耗材
huasheng,RMADE 024,登喜路红 Dunhill Red (1条10盒),,登喜路,35330.0,CNY,52.0324,353.3,0,,True,0,,,,,https://www.huashengyansi.cv/product/dunhill-red-10-boxes-per-pack/,98825,成品烟
huasheng,PIPE 214,彼得森3年橡木桶陈酿弗吉尼亚混合 Peterson 3 Years Cask Aged Virginia Mixture 50g,,彼得森,17577.0,CNY,25.8866,175.77,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e5%be%97%e6%a3%ae-3%e5%b9%b4%e6%a9%a1%e6%9c%a8%e6%a1%b6%e9%99%88%e9%85%bf%e5%bc%97%e5%90%89%e5%b0%bc%e4%ba%9a%e6%b7%b7%e5%90%88-peterson-3-years-cask-aged-virginia-mixture-50g/,95994,烟斗丝
huasheng,RYO 090,史丹利维吉尼亚 Stanley Virginia 30G,,史丹利 Stanley,2610.0,CNY,3.8439,26.1,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%8f%b2%e4%b8%b9%e5%88%a9%e7%bb%b4%e5%90%89%e5%b0%bc%e4%ba%9a-stanley-virginia-30g/,95707,手卷丝
huasheng,RYO 163,黑蜘蛛冰冻莫吉托 Black Spider Frozen Mojito 40g,,黑蜘蛛,3217.0,CNY,4.7378,32.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/black-spider-frozen-mojito-40g/,91625,手卷丝
huasheng,RYO 162,黑蜘蛛柚子 Black Spider Yuzu 40g,,黑蜘蛛,3217.0,CNY,4.7378,32.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/black-spider-yuzu-40g/,91600,手卷丝
huasheng,RYO 161,黑蜘蛛芒果酸奶昔 Black Spider Mango Lassi 40g,,黑蜘蛛,3217.0,CNY,4.7378,32.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e8%9c%98%e8%9b%9b%e8%8a%92%e6%9e%9c%e9%85%b8%e5%a5%b6%e6%98%94-black-spider-mango-lassi-40g/,91582,手卷丝
huasheng,RMADE 064,梅维乌斯双冰 Mevius Double Ice (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e6%a2%85%e7%bb%b4%e6%96%af%e5%8f%8c%e5%86%b0-mevius-double-ice-%e4%b8%80%e6%9d%a110%e7%9b%92%ef%bc%89/,91562,成品烟
huasheng,ACCS 113,黑马慢燃滤嘴空管 Dark Horse Cannatubes Filter Tube 8*24mm 100s,,黑马,2662.0,CNY,3.9205,26.62,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e9%a9%ac%e6%85%a2%e7%87%83%e6%bb%a4%e5%98%b4%e7%a9%ba%e7%ae%a1-dark-horse-cannatubes-filter-tube-824mm-100s/,90445,耗材
huasheng,RMADE 063,梅维乌斯爆珠 Mevius Capsule  (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e8%83%b6%e5%9b%8a-mevius-capsule/,90310,成品烟
huasheng,RMADE 062,梅维乌斯斯极 Mevius Kiwami  (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e6%9e%81-mevius-kiwami/,90293,成品烟
huasheng,RMADE 061,梅维乌斯薄荷白 Mevius Menthol White  (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e7%b2%be%e8%8b%b1-mevius-elite/,90285,成品烟
huasheng,RMADE 060,梅维乌斯薄荷 Mevius Menthol  (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e8%96%84%e8%8d%b7-mevius-menthol/,90275,成品烟
huasheng,RMADE 059,梅维乌斯风蓝 Mevius Wind Blue  (1条10盒）,,梅维乌斯,34790.0,CNY,51.2371,347.9,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e9%a3%8e%e8%93%9d-mevius-wind-blue/,90261,成品烟
huasheng,RMADE 058,梅维乌斯天蓝 Mevius Sky Blue  (1条10盒）,,梅维乌斯,34916.0,CNY,51.4227,349.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e5%a4%a9%e8%93%9d-mevius-sky-blue/,90249,成品烟
huasheng,RMADE 043,梅维乌斯原味 Mevius Original  (1条10盒）,,梅维乌斯,34916.0,CNY,51.4227,349.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%be%8e%e5%bc%97%e6%96%af%e5%8e%9f%e5%91%b3-mevius-original/,90241,成品烟
huasheng,RMADE 048,LD薄荷 Liggett Ducat Menthol  (1条10盒）,,LD,25870.0,CNY,38.1001,258.7,0,,True,0,,,,,https://www.huashengyansi.cv/product/ld-%e7%bb%bf-%e8%96%84%e8%8d%b7%e7%b3%bb%e5%88%97/,90193,成品烟
huasheng,RMADE 047,LD红 Liggett Ducat Red (1条10盒）,,LD,25900.0,CNY,38.1443,259.0,0,,True,0,,,,,https://www.huashengyansi.cv/product/ld%e7%ba%a2-ld-red-%e4%b8%80%e6%9d%a110%e7%9b%92%ef%bc%89/,90145,成品烟
huasheng,HEAT 014,Terea 桑葚丁香 Kretek Mulberry (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e6%a1%91%e8%91%9a%e4%b8%81%e9%a6%99-kretek-mulberry-%e4%b8%80%e6%9d%a110%e7%9b%92%ef%bc%89/,88547,加热烟弹
huasheng,RMADE 004,万宝路白金 Marlboro Gold  (1条10盒）,,万宝路,35576.0,CNY,52.3947,355.76,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%87%e5%ae%9d%e8%b7%af%e7%99%bd%e9%87%91-marlboro-gold-%e4%b8%80%e6%9d%a110%e7%9b%92%ef%bc%89/,88036,成品烟
huasheng,HEAT 013,Terea 星光 Starling (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e6%98%9f%e5%85%89%e7%88%86%e7%8f%a0-starling-pearl-%e4%b8%80%e6%9d%a110%e7%9b%92%ef%bc%89-%e5%a4%8d%e5%88%b6/,86935,加热烟弹
huasheng,HEAT 012,Terea 太阳爆珠 Sun Pearl (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e5%a4%aa%e9%98%b3%e7%88%86%e7%8f%a0-sun-pearl/,69200,加热烟弹
huasheng,HEAT 011,Terea 绿洲爆珠 Oasis Pearl (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e7%bb%bf%e6%b4%b2%e7%88%86%e7%8f%a0-oasis-pearl/,69199,加热烟弹
huasheng,HEAT 010,Terea 青柠薄荷 Zing Wave (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e9%9d%92%e6%9f%a0%e8%96%84%e8%8d%b7-zing-wave/,69198,加热烟弹
huasheng,HEAT 009,Terea 蓝莓薄荷 Purple Wave (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e8%93%9d%e8%8e%93%e8%96%84%e8%8d%b7-purple-wave/,69197,加热烟弹
huasheng,HEAT 008,Terea 淡薄荷 Turquoise (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e6%b7%a1%e8%96%84%e8%8d%b7-turquoise/,69196,加热烟弹
huasheng,HEAT 007,Terea 浓薄荷 Blue (一条10盒）,,TEREA | 加热烟,26640.0,CNY,39.2342,266.4,0,,True,0,,,,,https://www.huashengyansi.cv/product/terea-%e6%b5%93%e8%96%84%e8%8d%b7-blue/,69195,加热烟弹
